# object_id,ra,dec,g_inputcount_value,r_inputcount_value,i_inputcount_value,z_inputcount_value,y_inputcount_value,g_localbackground_flux,r_localbackground_flux,i_localbackground_flux,z_localbackground_flux,y_localbackground_flux,g_apertureflux_10_flux,g_apertureflux_10_fluxerr,r_apertureflux_10_flux,r_apertureflux_10_fluxerr,i_apertureflux_10_flux,i_apertureflux_10_fluxerr,z_apertureflux_10_flux,z_apertureflux_10_fluxerr,y_apertureflux_10_flux,y_apertureflux_10_fluxerr,g_apertureflux_20_flux,g_apertureflux_20_fluxerr,r_apertureflux_20_flux,r_apertureflux_20_fluxerr,i_apertureflux_20_flux,i_apertureflux_20_fluxerr,z_apertureflux_20_flux,z_apertureflux_20_fluxerr,y_apertureflux_20_flux,y_apertureflux_20_fluxerr
3496015967769603001,150.21733906334038,2.469869896726682,6,6,7,6,6,0.023014406,0.0045674536,0.020381486,-0.07799023,0.025797704,-10.470574,10.406471,-3.0405908,12.616767,21.687004,16.88182,-5.25005,34.13902,-182.88222,82.40565,-10.774836,21.554852,38.702305,26.026611,35.907364,33.636734,12.757047,69.43579,-171.98923,167.17323
3496015967769603004,150.33943127353402,2.3614617276081766,4,4,7,7,7,0.19946767,0.12547542,0.30346516,0.5735544,1.0867487,13.951795,12.242904,-5.070027,17.003971,3.3057761,14.535543,40.764675,28.092493,73.31503,62.914555,17.284185,25.861265,18.388397,34.510586,67.46302,29.445133,18.190355,57.049034,186.09941,127.76502
3496015967769603006,150.18072400838668,2.3542298192938476,4,4,8,8,8,0.007035262,0.108790286,0.27488637,0.079804145,0.30139107,0.47416407,13.139168,-2.8055487,15.751983,-19.78933,13.689714,-42.0629,26.6148,-77.08188,61.341972,10.245193,26.569973,-74.78551,31.954033,13.175851,27.675993,11.567534,53.9766,-64.37754,124.86902
3496015967769603008,150.24484146469436,2.326915158086383,3,4,5,6,5,0.07413207,0.13841589,0.117720224,0.34221947,-0.16491322,23.368965,12.64103,0.38184237,16.350883,-13.247267,17.14518,-1.6958921,34.149136,179.2752,73.63832,5.2482653,25.416328,33.006943,32.726177,-87.32115,34.480515,-41.732967,68.39466,443.97803,148.09961
3496015967769603011,150.20818314929,2.5003890481984716,5,5,7,6,6,-0.02099085,-0.042078484,0.013163457,-0.09088546,-0.28091195,1.3325499,11.238291,-0.7839534,12.199433,-0.05050031,15.586087,74.99154,31.626192,94.03859,77.839264,8.038669,22.277359,-10.370418,24.80587,4.078125,31.701204,74.45756,64.32649,83.22292,157.86755
3496015967769603016,150.15329778266187,2.5075727370424192,5,5,6,4,5,0.043240674,0.15020443,-0.035614822,0.08942463,-0.22214803,-7.613394,10.20106,17.132454,12.731163,-7.516985,16.77537,64.14237,36.78601,42.860252,96.516335,-11.860119,20.706078,13.40402,25.82176,10.526181,34.084297,14.214926,74.55071,17.754028,195.98805
3496015967769603017,150.17768654989564,2.3871761160883596,4,4,7,7,7,0.056901168,0.19327329,0.2440937,0.20900112,0.81648475,1.777649,10.978558,-14.177532,13.523447,31.99826,14.0514555,49.85031,28.705639,-117.35194,64.891975,-44.770336,22.280388,38.055527,27.520494,49.231487,28.616768,102.7235,58.12137,117.862946,131.86996
3496015967769603018,150.3440295876627,2.3654704650710574,5,5,6,6,7,0.08598884,0.095574155,0.2260487,0.23959768,0.69009817,6.090993,10.255395,-17.072193,14.453282,18.254864,15.416318,-32.87148,31.669958,28.299881,66.48619,22.37271,20.810074,-5.3146715,28.67496,-21.349226,31.572622,-180.47398,63.937603,42.821022,134.58142
3496015967769603019,150.307395998988,2.4883018987962817,6,6,8,7,7,-0.12339215,0.1478534,0.23114899,0.34610587,0.42671922,27.040974,15.004909,26.143541,16.226503,5.8641024,15.319508,34.960606,29.086052,-112.32274,66.08823,-27.544218,30.079641,45.418842,33.16748,48.151917,31.157875,126.42786,59.23248,-59.186295,134.53246
3496015967769603020,150.1609025254413,2.42328769179997,4,3,6,5,6,0.09142874,0.12915747,0.3266037,0.2737585,0.51333433,0.12111273,13.428845,-17.663036,14.969438,36.117157,18.08888,51.536266,33.67341,-80.748825,76.014336,5.075273,26.796902,14.880357,30.272173,51.182507,36.39898,15.514999,67.534645,-177.47444,157.23889
3496015967769603021,150.33177623360575,2.444948022010833,5,5,5,5,5,0.06386936,-0.07476035,0.015638722,-0.18207513,-0.6848941,22.014711,12.61455,-8.292852,14.160312,-24.90568,19.203798,2.239551,32.639927,-178.6014,76.54802,56.278343,25.437792,-7.843482,29.047623,-39.83627,38.91123,-31.079184,66.168175,-387.90323,156.3754
3496015967769603024,150.1914095661164,2.4376888456504835,4,4,7,7,7,0.0056690453,0.16015473,-0.054995425,0.17598152,0.2718722,-7.6991377,11.35753,4.7362776,13.679731,14.053476,15.139621,-76.07356,30.137018,51.795597,68.43183,-23.350561,22.740145,65.162766,27.582312,11.68491,30.489353,1.0411934,60.607895,136.6546,137.4101
3496015967769603025,150.20360689087155,2.4546097625064487,5,5,7,6,6,0.16123982,0.17965521,0.12227598,0.08007153,0.59226483,-3.471812,10.027733,-3.4275315,14.271515,-9.033478,15.944132,26.176989,31.928654,6.9057293,76.217476,-6.246408,20.237911,1.0495859,29.030785,-33.06162,32.30659,95.34945,64.99105,21.119373,154.71416
3496015967769603026,150.1547763295169,2.3245213474981976,5,4,7,6,7,0.10607021,0.25893503,0.33757725,0.22722383,0.00082883466,-12.465418,11.577457,-2.975269,14.100735,28.769255,19.407877,-47.251266,40.309685,-118.95229,87.90395,27.131119,23.436405,-29.688116,28.398796,80.71746,39.0268,-103.45206,80.59809,-19.23622,177.76456
